"Název","Podtitul","Celexové číslo","Datum dokumentu",
"Rozsudek Soudního dvora (prvního senátu) ze dne 18. ledna 2007.#Osman Ocalan, jménem Kurdistan Workers' Party (PKK) a Serif Vanly, jménem Kurdistan National Congress (KNK) proti Radě Evropské unie.#Kasační opravný prostředek - Zvláštní omezující opatření namířená proti některým osobám a entitám s cílem bojovat proti terorismu - Žaloba na neplatnost - Přípustnost.#Věc C-229/05 P.","","62005CJ0229","2007-01-18",
"Rozsudek Soudního dvora (prvního senátu) ze dne 18. ledna 2007.#Maciej Brzeziński proti Dyrektor Izby Celnej w Warszawie.#Žádost o rozhodnutí o předběžné otázce: Wojewódzki Sąd Administracyjny w Warszawie - Polsko.#Vnitrostátní zdanění - Daň z automobilů - Spotřební daň - Ojetá vozidla - Dovoz.#Věc C-313/05.","","62005CJ0313","2007-01-18",
"Rozsudek Soudního dvora (velkého senátu) ze dne 16. ledna 2007. # José Perez Naranjo proti Caisse régionale d'assurance maladie (CRAM) Nord-Picardie. # Žádost o rozhodnutí o předběžné otázce: Cour de cassation - Francie. # Nařízení (EHS) č. 1408/71 - Článek 4 odst. 2a, článek 10a, a článek 95b - Doplňkový příspěvek ve stáří - Vnitrostátní právní předpisy podmiňující přiznání tohoto příspěvku bydlištěm - Zvláštní nepříspěvková dávka - Zápis do přílohy IIa nařízení č. 1408/71. # Věc C-265/05.","","62005CJ0265","2007-01-16",
"Rozsudek Soudního dvora (druhého senátu) ze dne 11. ledna 2007.#Technische Glaswerke Ilmenau GmbH proti Komisi Evropských společenství.#Kasační opravný prostředek - Státní podpory.#Věc C-404/04 P.","","62004CJ0404","2007-01-11",
"Rozsudek Soudního dvora (druhého senátu) ze dne 18. ledna 2007. # Confédération générale du travail (CGT) a další proti Premier ministre a Ministre de l'Emploi, de la Cohésion sociale et du Logement. # Žádost o rozhodnutí o předběžné otázce: Conseil d'État - Francie. # Sociální politika - Směrnice 98/59/ES a 2002/14/ES - Hromadné propouštění - Informování zaměstnanců a projednávání se zaměstnanci - Stanovení prahových hodnot pro počet zaměstnaných zaměstnanců - Pravomoc členských států - Vyloučení zaměstnanců náležejících do určité věkové kategorie. # Věc C-385/05.","","62005CJ0385","2007-01-18",
"Rozsudek Soudního dvora (třetího senátu) ze dne 18. ledna 2007. # City Motors Groep NV proti Citroën Belux NV. # Žádost o rozhodnutí o předběžné otázce: Rechtbank van koophandel te Brussel - Belgie. # Hospodářská soutěž - Dohoda o distribuci motorových vozidel - Bloková výjimka - Nařízení (ES) č. 1400/2002 -Článek 3 odst. 4 a 6 - Výpověď podaná dodavatelem - Právo předložit spor znalci nebo rozhodci a obrátit se na vnitrostátní soud - Výslovná doložka o výpovědi - Slučitelnost s blokovou výjimkou - Platnost důvodů výpovědi - Účinný přezkum. # Věc C-421/05.","","62005CJ0421","2007-01-18",
"Rozsudek Soudního dvora (šestého senátu) ze dne 11. ledna 2007.#Komise Evropských společenství proti Irsku.#Nesplnění povinnosti státem - Směrnice 92/100/EHS - Autorské právo - Právo na pronájem a půjčování - Výlučné právo na veřejné půjčování - Výjimka - Podmínka pro poskytnutí odměny - Osvobození - Dosah.#Věc C-175/05.","","62005CJ0175","2007-01-11",
"Rozsudek Soudního dvora (osmého senátu) ze dne 18. ledna 2007. # Komise Evropských společenství proti Švédskému království. # Nesplnění povinnosti státem - Daňové právní předpisy - Odklad zdanění příjmu z převodu obytné nemovitosti - Články 18 ES, 39 ES a 43 ES - Články 28 a 31 Dohody o Evropském hospodářském prostoru. # Věc C-104/06.","","62006CJ0104","2007-01-18",
"Rozsudek Soudního dvora (prvního senátu) ze dne 18. ledna 2007.#Jean Auroux a další proti Commune de Roanne.#Žádost o rozhodnutí o předběžné otázce: Tribunal administratif de Lyon - Francie.#Veřejné zakázky - Směrnice 93/37/ES - Zadání zakázky bez nabídkového řízení - Dohoda o provedení změny v území uzavřená mezi dvěma zadavateli - Pojmy ""veřejné zakázky na stavební práce"" a ""stavební práce"" - Způsoby výpočtu hodnoty zakázky.#Věc C-220/05.","","62005CJ0220","2007-01-18",
"Rozsudek Soudního dvora (druhého senátu) ze dne 18. ledna 2007.#Estager SA proti Receveur principal de la recette des douanes de Brive.#Žádost o rozhodnutí o předběžné otázce: Tribunal de grande instance de Brive-la-Gaillarde - Francie.#Hospodářská a měnová politika - Nařízení (ES) č. 1103/97 a č. 974/98 - Zavedení eura - Přepočet mezi národními měnovými jednotkami a jednotkou euro - Právní úprava členského státu o úpravě hodnoty některých částek vyjádřených v právních předpisech tohoto státu v národní měně na eura.#Věc C-359/05.","","62005CJ0359","2007-01-18",
"Rozsudek Soudního dvora (druhého senátu) ze dne 18. ledna 2007.#Aldo Celozzi proti Innungskrankenkasse Baden-Württemberg.#Žádost o rozhodnutí o předběžné otázce: Bundessozialgericht - Německo.#Volný pohyb pracovníků - Výpočet výše denních nemocenských dávek v závislosti na čistém příjmu, jenž je sám určen daňovou třídou - Zařazení migrujícího pracovníka, jehož manžel/ka má bydliště v jiném členském státě, do nevýhodné daňové třídy z úřední povinnosti - Změna daňové třídy výlučně na žádost migrujícího pracovníka - Nezohlednění změny daňové třídy a posteriori odůvodněné rodinnou situací tohoto pracovníka - Zásada rovného zacházení - Porušení.#Věc C-332/05.","","62005CJ0332","2007-01-18",
"Rozsudek Soudního dvora (sedmého senátu) ze dne 11. ledna 2007.#Komise Evropských společenství proti Řecké republice.#Nesplnění povinnosti státem - Článek 1 nařízení (EHS) č. 4055/86 - Námořní doprava - Přístavní poplatek vybíraný od lodí přepravujících cestující nebo zboží - Přístavní poplatek, jemuž podléhají vozidla přepravovaná trajekty - Diskriminace.#Věc C-269/05.","","62005CJ0269","2007-01-11",
"Rozsudek Soudního dvora (třetího senátu) ze dne 11. ledna 2007. # ITC Innovative Technology Center GmbH proti Bundesagentur für Arbeit. # Žádost o rozhodnutí o předběžné otázce: Sozialgericht Berlin - Německo. # Volný pohyb pracovníků - Volný pohyb služeb - Vnitrostátní právní úprava - Zaplacení odměny za zprostředkování zaměstnání, dlužné soukromé pracovní agentuře, členským státem - Pracovní činnost podléhající povinnému sociálnímu pojištění v uvedeném členském státě - Omezení - Odůvodnění - Proporcionalita. # Věc C-208/05.","","62005CJ0208","2007-01-11",
"Rozsudek Soudního dvora (šestého senátu) ze dne 1er juin 2006. # Komise Evropských společenství proti Řecké republice. # Nesplnění povinnosti státem - Směrnice 2002/58/ES - Elektronické komunikace - Zpracování osobních údajů - Ochrana soukromí - Ochrana fyzických osob - Neprovedení ve stanovené lhůtě. # Věc C-475/04.","","62004CJ0475","2006-06-01",
"Rozsudek Soudního dvora (pátého senátu) ze dne 18. května 2006. # Komise Evropských společenství proti Lucemburskému velkovévodství. # Nesplnění povinnosti státem - Směrnice 2003/55/ES - Vnitřní trh se zemním plynem. # Věc C-354/05.","","62005CJ0354","2006-05-18",
"Rozsudek Soudního dvora (prvního senátu) ze dne 1. června 2006. # Komise Evropských společenství proti Italské republice. # Nesplnění povinnosti státem - Státní podpora - Článek 88 odst. 2 druhý pododstavec ES - Podpora neslučitelná se společným trhem - Povinnost navrácení - Neprovedení. # Věc C-207/05.","","62005CJ0207","2006-06-01",
"Rozsudek Soudního dvora (pátého senátu) ze dne 15. června 2006. # Komise Evropských společenství proti Rakouské republice. # Nesplnění povinnosti státem - Směrnice 2001/19/ES - Vzájemné uznávání diplomů, osvědčení a jiných dokladů - Zdravotní sestra, zubní lékař, veterinární lékař, porodní asistentka, architekt, farmaceut a lékař - Neprovedení ve stanovené lhůtě. # Věc C-262/05.","","62005CJ0262","2006-06-15",
"Rozsudek Soudního dvora (třetího senátu) ze dne 11. ledna 2007.#Kaj Lyyski proti Umeå universitet.#Žádost o rozhodnutí o předběžné otázce: Överklagandenämnden för högskolan - Švédsko.#Volný pohyb pracovníků - Článek 39 ES - Překážky - Odborné vzdělávání - Učitelé - Odmítnutí připustit ke vzdělávání uchazeče zaměstnaného ve školském zařízení jiného členského státu.#Věc C-40/05.","","62005CJ0040","2007-01-11",
"Rozsudek Soudního dvora (šestého senátu) ze dne 26. října 2006.#Komise Evropských společenství proti Italské republice.#Nesplnění povinnosti státem - Směrnice 92/100/EHS - Práva v oblasti duševního vlastnictví související s autorským právem - Právo na veřejné půjčování - Neprovedení ve stanovené lhůtě.#Věc C-198/05.","","62005CJ0198","2006-10-26",
"Rozsudek Soudního dvora (čtvrtého senátu) ze dne 11. ledna 2007. # Johan Piek proti Ministerie van Landbouw, Natuurbeheer en Visserij. # Žádost o rozhodnutí o předběžné otázce: Hoge Raad der Nederlanden - Nizozemsko. # Mléko a mléčné výrobky - Doplňková dávka na mléko - Zvláštní referenční množství - Článek 3 odst. 1 druhý pododstavec nařízení (EHS) č. 857/84. # Věc C-384/05.","","62005CJ0384","2007-01-11",
"Rozsudek Soudního dvora (druhého senátu) ze dne 15. června 2006. # Komise Evropských společenství proti Finské republice. # Nesplnění povinnosti státem - Články 28 ES a 49 ES - Šestá směrnice o DPH - Články 21 a 22 - Povinnost pro osobu povinnou k dani, která má sídlo nebo bydliště v jiném členském státě, než kde uskutečňuje zdanitelná plnění, jmenovat daňového zástupce, který přímo nepodléhá DPH. # Věc C-249/05.","","62005CJ0249","2006-06-15",
"Rozsudek Soudního dvora (velkého senátu) ze dne 9. ledna 2007.#Yunying Jia proti Migrationsverket.#Žádost o rozhodnutí o předběžné otázce: Utlänningsnämnden - Švédsko.#Svoboda usazování - Článek 43 ES - Směrnice 73/148/EHS - Státní příslušník členského státu usazený v jiném členském státě - Právo pobytu příbuzného manžela či manželky v přímé vzestupné linii, jsou-li tento příbuzný v přímé vzestupné linii i manžel či manželka státními příslušníky třetí země - Povinnost tohoto příbuzného v přímé vzestupné linii legálně pobývat v členském státě v okamžiku, kdy se připojuje ke své rodině v členském státě usazení - Důkazy, které je nutno předložit pro to, aby byla dotyčná osoba považována za závislého příbuzného v přímé vzestupné linii.#Věc C-1/05.","","62005CJ0001","2007-01-09",
"Rozsudek Soudního dvora (pátého senátu) ze dne 11. ledna 2007.#B.A.S. Trucks BV proti Staatssecretaris van Financiën.#Žádost o rozhodnutí o předběžné otázce: Hoge Raad der Nederlanden - Nizozemsko.#Společný celní sazebník - Kombinovaná nomenklatura - Sazební zařazení zboží - Podpoložka 8704 10 - Vozidla zkonstruovaná pro využití na staveništích, určená pro přepravu a vykládku materiálu, jakož i pro využití v silniční síti.#Věc C-400/05.","","62005CJ0400","2007-01-11",
"Rozsudek Soudního dvora (prvního senátu) ze dne 11. ledna 2007. # Vonk Dairy Products BV proti Productschap Zuivel. # Žádost o rozhodnutí o předběžné otázce: College van Beroep voor het bedrijfsleven - Nizozemsko. # Zemědělství - Společná organizace trhů - Sýr - Články 16 až 18 nařízení (EHS) č. 3665/87 - Rozlišené vývozní náhrady - Téměř okamžitý zpětný vývoz z dovážející země - Důkaz o zneužití - Vydání bezdůvodného obohacení - Článek 3 odst. 1 druhý pododstavec nařízení (ES, Euratom) č. 2988/95 - Pokračující nebo opakovaná nesrovnalost. # Věc C-279/05.","","62005CJ0279","2007-01-11",
"Rozsudek Soudního dvora (pátého senátu) ze dne 15. června 2006. # Komise Evropských společenství proti Spolkové republice Německo. # Nesplnění povinnosti státem - Směrnice 2001/19/ES - Vzájemné uznávání diplomů, osvědčení a jiných dokladů - Zdravotní sestra, zubní lékař, veterinární lékař, porodní asistentka, architekt, farmaceut a lékař - Neprovedení ve stanovené lhůtě. # Věc C-264/05.","","62005CJ0264","2006-06-15",
"Rozsudek Soudního dvora (šestého senátu) ze dne 8. června 2006. # Komise Evropských společenství proti Lucemburskému velkovévodství. # Nesplnění povinnosti státem - Směrnice 2002/30/ES - Letecká doprava - Omezení ke snížení hluku na letištích Společenství -Neprovedení ve stanovené lhůtě. # Věc C-71/05.","","62005CJ0071","2006-06-08",
"Rozsudek Soudního dvora (pátého senátu) ze dne 5. října 2006. # Komise Evropských společenství proti Rakouské republice. # Nesplnění povinnosti státem - Směrnice 96/82/ES - Nebezpečí závažných havárií s přítomností nebezpečných látek - Neprovedení ve stanovené lhůtě. # Věc C-226/05.","","62005CJ0226","2006-10-05",
"Rozsudek Soudního dvora (pátého senátu) ze dne 18. května 2006. # Komise Evropských společenství proti Italské republice. # Nesplnění povinnosti státem - Směrnice 2003/87/ES - Systém pro obchodování s povolenkami na emise skleníkových plynů - Neprovedení ve stanovené lhůtě. # Věc C-122/05.","","62005CJ0122","2006-05-18",
"Rozsudek Soudního dvora (šestého senátu) ze dne 26. října 2006. # Komise Evropských společenství proti Finské republice. # Nesplnění povinnosti státem - Směrnice 2001/42/ES - Posuzování vlivů některých plánů a programů na životní prostředí - Neprovedení ve stanovené lhůtě. # Věc C-159/06.","","62006CJ0159","2006-10-26",
"Rozsudek Soudního dvora (čtvrtého senátu) ze dne 18. května 2006. # Komise Evropských společenství proti Finské republice. # Nesplnění povinnosti státem - Směrnice 2001/37/ES - Výroba, obchodní úprava a prodej tabákových výrobků - Zákaz uvádění žvýkacího tabáku na trh - Neprovedení ve stanovené lhůtě. # Věc C-343/05.","","62005CJ0343","2006-05-18",
"Rozsudek Soudního dvora (třetího senátu) ze dne 15. června 2006. # Komise Evropských společenství proti Švédskému království. # Nesplnění povinnosti státem - Sociální politika - Ochrana bezpečnosti a zdraví zaměstnanců - Směrnice 89/391/EHS - Schopnosti a způsobilosti osob, které zajišťují činnosti týkající se ochrany a prevence pracovních rizik v podniku. # Věc C-459/04.","","62004CJ0459","2006-06-15",
"Rozsudek Soudního dvora (čtvrtého senátu) ze dne 29. června 2006. # Komise Evropských společenství proti Italské republice. # Nesplnění povinnosti státem - Nařízení Rady (ES) č. 1255/1999 a nařízení Komise č. 2799/1999 - Mléko a mléčné výrobky - Sušené odstředěné mléko - Systém zpětné vysledovatelnosti sušeného odstředěného mléka. # Věc C-487/04.","","62004CJ0487","2006-06-29",
"Rozsudek Soudního dvora (šestého senátu) ze dne 8. června 2006. # Komise Evropských společenství proti Francouzské republice. # Nesplnění povinnosti státem - Směrnice 2001/19/ES - Obecný systém pro uznávání odborných kvalifikací - Vzájemné uznávání diplomů, osvědčení a jiných dokladů - Zdravotní sestra, zubní lékař, veterinární lékař, porodní asistentka, architekt, farmaceut a lékař - Neprovedení ve stanovené lhůtě. # Věc C-164/05.","","62005CJ0164","2006-06-08",
"Rozsudek Soudního dvora (druhého senátu) ze dne 11. ledna 2007.#Komise Evropských společenství proti Irsku.#Nesplnění povinnosti státem - Směrnice 92/43/EHS - Článek 12 odst. 1 a 2, čl. 13 odst. 1 písm. b) a článek 16 - Ochrana přírodních stanovišť, volně žijících živočichů a planě rostoucích rostlin - Ochrana druhů.#Věc C-183/05.","","62005CJ0183","2007-01-11",
"Rozsudek Soudního dvora (šestého senátu) ze dne 26. října 2006. # Komise Evropských společenství proti Rakouské republice. # Nesplnění povinnosti státem - Směrnice 2003/9/CE - Minimální normy pro přijímání žadatelů o azyl v členských státech - Neprovedení ve stanovené lhůtě. # Věc C-102/06.","","62006CJ0102","2006-10-26",
"Rozsudek Soudního dvora (pátého senátu) ze dne 5. října 2006. # Komise Evropských společenství proti Italské republice. # Nesplnění povinnosti státem - Směrnice 2003/96/ES - Zdanění energetických produktů a elektřiny - Neprovedení ve stanovené lhůtě. # Věc C-360/05.","","62005CJ0360","2006-10-05",
"Rozsudek Soudního dvora (čtvrtého senátu) ze dne 26. října 2006. # Komise Evropských společenství proti Rakouské republice. # Nesplnění povinnosti státem - Neprovedení - Směrnice 2002/49/ES. # Věc C-94/06.","","62006CJ0094","2006-10-26",
"Rozsudek Soudního dvora (šestého senátu) ze dne 27. dubna 2006. # Komise Evropských společenství proti Lucemburskému velkovévodství. # Nesplnění povinnosti státem - Směrnice 92/100/EHS - Práva v oblasti duševního vlastnictví související s autorským právem - Právo na veřejné půjčování - Neprovedení ve stanovené lhůtě. # Věc C-180/05.","","62005CJ0180","2006-04-27",
"Rozsudek Soudního dvora (čtvrtého senátu) ze dne 26. října 2006. # Komise Evropských společenství proti Finské republice. # Nesplnění povinnosti státem - Směrnice 2002/95/ES - Nebezpečné látky - Elektrická a elektronická zařízení - Neprovedení ve stanovené lhůtě. # Věc C-152/06.","","62006CJ0152","2006-10-26",
"Rozsudek Soudního dvora (pátého senátu) ze dne 26. října 2006. # Komise Evropských společenství proti Lucemburskému velkovévodství. # Nesplnění povinnosti státem - Směrnice 2001/42/ES - Posuzování vlivů některých plánů a programů na životní prostředí - Neprovedení ve stanovené lhůtě. # Věc C-77/06.","","62006CJ0077","2006-10-26",
"Rozsudek Soudního dvora (čtvrtého senátu) ze dne 26. října 2006. # Komise Evropských společenství proti Finské republice. # Nesplnění povinnosti státem - Směrnice 2003/108/ES - Odpadní elektrická a elektronická zařízení - Neprovedení ve stanovené lhůtě. # Věc C-154/06.","","62006CJ0154","2006-10-26",
"Rozsudek Soudního dvora (druhého senátu) ze dne 11. ledna 2007. # Komise Evropských společenství proti Řecké republice. # Nesplnění povinnosti státem - Článek 1a čl. 2 bod 1 nařízení (EHS) č. 3577/92 - Doprava - Volný pohyb služeb - Námořní kabotáž - Služba vlečení na volném moři. # Věc C-251/04.","","62004CJ0251","2007-01-11",
"Rozsudek Soudního dvora (třetího senátu) ze dne 11. května 2006. # Komise Evropských společenství proti Italské republice. # Nesplnění povinnosti státem - Směrnice 69/335/EHS - Články 10 a 12 - Nepřímé daně z kapitálových vkladů - Zásady práva Společenství v oblasti vracení bezdůvodného obohacení. # Věc C-197/03.","","62003CJ0197","2006-05-11",
"Rozsudek Soudního dvora (třetího senátu) ze dne 14. prosince 2006. # Confederación Española de Empresarios de Estaciones de Servicio proti Compañía Española de Petróleos SA. # Žádost o rozhodnutí o předběžné otázce: Tribunal Supremo - Španělsko. # Hospodářská soutěž - Kartelové dohody - Dohody mezi podniky - Článek 85 Smlouvy o EHS (později článek 85 Smlouvy o ES, nyní článek 81 ES) - Články 10 až 13 nařízení (EHS) č. 1984/83 - Dohody o výhradním odběru pohonných hmot nazvané ""komisionářské smlouvy o záručním prodeji"" a ""smlouvy o zastoupení"" mezi provozovateli čerpacích stanic a petrolejářskými podniky. # Věc C-217/05.","","62005CJ0217","2006-12-14",
"Rozsudek Soudního dvora (prvního senátu) ze dne 14. prosince 2006.#Denkavit Internationaal BV a Denkavit France SARL proti Ministre de l'Économie, des Finances et de l'Industrie.#Žádost o rozhodnutí o předběžné otázce: Conseil d'État - Francie.#Svoboda usazování - Korporační daň - Výplata dividend - Osvobození dividend vyplacených společnostem-rezidentům - Srážková daň vybíraná z dividend vyplacených společnostem-nerezidentům - Smlouva o zamezení dvojího zdanění - Možnost započtení sražené částky na daň dlužnou v jiném členském státě.#Věc C-170/05.","","62005CJ0170","2006-12-14",
"Rozsudek Soudního dvora (velkého senátu) ze dne 12. prosince 2006.#Test Claimants in the FII Group Litigation proti Commissioners of Inland Revenue.#Žádost o rozhodnutí o předběžné otázce: High Court of Justice (England & Wales), Chancery Division - Spojené království.#Svoboda usazování - Volný pohyb kapitálu - Směrnice 90/435/EHS - Korporační daň - Rozdělování dividend - Zamezení nebo omezení řetězového zdanění - Osvobození od daně - Dividendy obdržené od společnosti-rezidenta jiného členského státu nebo třetí země - Sleva na dani - Záloha na korporační daň - Rovné zacházení - Žaloba na vrácení nebo žaloba na náhradu škody.#Věc C-446/04.","","62004CJ0446","2006-12-12",
"Rozsudek Soudního dvora (prvního senátu) ze dne 14. prosince 2006.#ASML Netherlands BV proti Semiconductor Industry Services GmbH (SEMIS).#Žádost o rozhodnutí o předběžné otázce: Oberster Gerichtshof - Rakousko.#Soudní příslušnost, uznávání a výkon soudních rozhodnutí v občanských a obchodních věcech - Nařízení (ES) č. 44/2001 - Uznávání a výkon - Článek 34 bod 2 - Rozhodnutí pro zmeškání - Důvody odmítnutí - Výraz žalovaný, v jehož nepřítomnosti bylo rozhodnutí vydáno, který ,měl možnost"" využít opravného prostředku proti rozhodnutí - Nedoručení rozhodnutí.#Věc C-283/05.","","62005CJ0283","2006-12-14",
"Rozsudek Soudního dvora (velkého senátu) ze dne 12. prosince 2006.#Test Claimants in Class IV of the ACT Group Litigation proti Commissioners of Inland Revenue.#Žádost o rozhodnutí o předběžné otázce: High Court of Justice (England & Wales), Chancery Division - Spojené království.#Svoboda usazování - Volný pohyb kapitálu - Korporační daň - Rozdělování dividend - Sleva na dani - Odlišné zacházení s akcionáři-rezidenty a s akcionáři-nerezidenty - Dvoustranné smlouvy o zamezení dvojího zdanění.#Věc C-374/04.","","62004CJ0374","2006-12-12",
"Rozsudek Soudního dvora (prvního senátu) ze dne 14. prosince 2006.#Nokia Corp. proti Joacim Wärdell.#Žádost o rozhodnutí o předběžné otázce: Högsta domstolen - Švédsko.#Ochranná známka Společenství - Článek 98 odst. 1 nařízení (ES) č. 40/94 - Jednání, které představuje porušení nebo hrozbu porušení - Povinnost soudu pro ochranné známky Společenství vydat příkaz, kterým se třetí osobě zakazuje pokračovat v takovém jednání - Pojem ,zvláštní důvody"" pro nevydání takového zákazu - Povinnost soudu pro ochranné známky Společenství přijmout příslušná opatření k zajištění dodržování takového zákazu - Vnitrostátní právní předpisy, které stanoví obecný zákaz jednání, které představuje porušení nebo hrozbu porušení, doplněný trestními sankcemi.#Věc C-316/05.","","62005CJ0316","2006-12-14",
"Rozsudek Soudního dvora (velkého senátu) ze dne 12. prosince 2006.#Spolková republika Německo proti Evropskému parlamentu a Rada Evropské unie.#Žaloba na neplatnost - Sbližování právních předpisů - Směrnice 2003/33/ES - Reklama na tabákové výrobky a sponzorství související s tabákovými výrobky - Zrušení článků 3 a 4 - Volba právního základu - Články 95 ES a 152 ES - Zásada proporcionality.#Věc C-380/03.","","62003CJ0380","2006-12-12",
"Rozsudek Soudního dvora (prvního senátu) ze dne 14. prosince 2006.#Mohamed Gattoussi proti Stadt Rüsselsheim.#Žádost o rozhodnutí o předběžné otázce: Verwaltungsgericht Darmstadt - Německo.#Evropsko-středomořská dohoda - Tuniský pracovník, kterému bylo povoleno pobývat v členském státě a vykonávat zde zaměstnání - Zásada zákazu diskriminace, pokud jde o pracovní podmínky, odměňování a propouštění - Zkrácení doby platnosti povolení k pobytu.#Věc C-97/05.","","62005CJ0097","2006-12-14",
"Rozsudek Soudního dvora (třetího senátu) ze dne 14. prosince 2006. # VDP Dental Laboratory NV proti Staatssecretaris van Financiën. # Žádost o rozhodnutí o předběžné otázce: Hoge Raad der Nederlanden - Nizozemsko. # Šestá směrnice DPH - Osvobození od daně - Článek 13 část A odst. 1 písm. e) - Dosah osvobození - Výroba a oprava zubních náhrad zprostředkovatelem, který není zubním lékařem nebo zubním technikem - Pověření zubního technika subdodavatelským provedením. # Věc C-401/05.","","62005CJ0401","2006-12-14",
"Rozsudek Soudního dvora (druhého senátu) ze dne 14. prosince 2006. # Komise Evropských společenství proti Španělskému království. # Státní podpory - Režim podpor - Neslučitelnost se společným trhem - Lhůta pro výkon rozhodnutí Komise - Zrušení režimu podpor - Pozastavení dosud nevyplacených podpor - Navrácení poskytnutých podpor - Absolutní nemožnost výkonu. # Spojené věci C-485/03 až C-490/03.","","62003CJ0485","2006-12-14",
"Rozsudek Soudního dvora (pátého senátu) ze dne 16. března 2006. # Komise Evropských společenství proti Řecké republice. # Nesplnění povinnosti státem - Směrnice 92/43/EHS - Ochrana přírodních stanovišť, volně žijících živočichů a planě rostoucích rostlin - Ochrana druhů. # Věc C-518/04.","","62004CJ0518","2006-03-16",
"Rozsudek Soudního dvora (třetího senátu) ze dne 16. března 2006. # Komise Evropských společenství proti Španělskému království. # Nesplnění povinnosti státem - Směrnice 85/337/EHS, ve znění směrnice 97/11/ES - Posuzování vlivů záměrů na životní prostředí - Vzájemné působení mezi faktory, které mohou být přímo nebo nepřímo dotčeny - Povinnost zveřejnění rozhodnutí o dopadu - Posuzování omezené na záměry rozvoje měst nacházející se mimo městské oblasti - Záměr výstavby centra volného času v Paterně. # Věc C-332/04.","","62004CJ0332","2006-03-16",
"Rozsudek Soudního dvora (čtvrtého senátu) ze dne 9. března 2006. # Komise Evropských společenství proti Lucemburskému velkovévodství. # Nesplnění povinnosti státem - Směrnice 2001/95/ES - Obecná bezpečnost výrobků - Neprovedení ve stanovené lhůtě. # Věc C-310/05.","","62005CJ0310","2006-03-09",
"Rozsudek Soudního dvora (druhého senátu) ze dne 12. ledna 2006.#Komise Evropských společenství proti Španělskému království.#Nesplnění povinnosti státem - Sociální politika - Ochrana bezpečnosti a zdraví pracovníků - Směrnice 89/391/EHS - Rozsah působnosti - Pracovníci, kteří nejsou civilními zaměstnanci veřejnoprávních orgánů - Ozbrojené síly a policie - Zahrnutí.#Věc C-132/04.","","62004CJ0132","2006-01-12",
"Rozsudek Soudního dvora (pátého senátu) ze dne 26. ledna 2006. # Implants (International) Ltd proti Komisi Evropských společenství. # Rozhodčí doložka - Splacení předem vyplacených částek - Úroky z prodlení - Rozsudek pro zmeškání . # Věc C-279/03 OP.","","62003CJ0279(01)","2006-01-26",
"Rozsudek Soudního dvora (šestého senátu) ze dne 12. ledna 2006. # Komise Evropských společenství proti Portugalské republice. # Nesplnění povinnosti státem - Směrnice 2000/60/ES - Činnost Společenství v oblasti vodní politiky - Neprovedení ve stanovené lhůtě. # Věc C-118/05.","","62005CJ0118","2006-01-12",
"Rozsudek Soudního dvora (čtvrtého senátu) ze dne 28. září 2006. # Komise Evropských společenství proti Lucemburskému velkovévodství. # Nesplnění povinnosti státem - Směrnice 2003/54/ES - Neprovedení ve stanovené lhůtě. # Věc C-353/05.","","62005CJ0353","2006-09-28",
"Rozsudek Soudního dvora (pátého senátu) ze dne 12. ledna 2006. # Komise Evropských společenství proti Lucemburskému velkovévodství. # Nesplnění povinnosti státem - Nařízení (ES) č. 659/1999 - Státní podpory v odvětví zemědělství - Předložení výročních zpráv za roky 2000 a 2001 - Pokyny pro přezkum vnitrostátních podpor. # Věc C-69/05.","","62005CJ0069","2006-01-12",
"Rozsudek Soudního dvora (pátého senátu) ze dne 12. ledna 2006. # Komise Evropských společenství proti Francouzské republice. # Nesplnění povinnosti státem - Nařízení (EHS) č. 2847/93 - Kontrolní režim v odvětví rybolovu - Informace týkající se odlovu a intenzity rybolovu. # Věc C-179/05.","","62005CJ0179","2006-01-12",
"Rozsudek Soudního dvora (prvního senátu) ze dne 14. září 2006. # Komise Evropských společenství proti Řecké republice. # Nesplnění povinnosti státem - Volný pohyb zboží - Článek 28 ES - Množstevní omezení - Opatření s rovnocenným účinkem - Uvádění mražených pekárenských výrobků na trh. # Věc C-82/05.","","62005CJ0082","2006-09-14",
"Rozsudek Soudního dvora (pátého senátu) ze dne 28. září 2006. # Komise Evropských společenství proti Lucemburskému velkovévodství. # Nesplnění povinnosti státem - Směrnice 1999/37/ES - Registrační doklady vozidel - Neprovedení ve stanovené lhůtě. # Věc C-49/06.","","62006CJ0049","2006-09-28",
"Rozsudek Soudního dvora (šestého senátu) ze dne 19. ledna 2006. # Komise Evropských společenství proti Lucemburskému velkovévodství. # Nesplnění povinnosti státem - Směrnice 79/1072/EHS - DPH - Vrácení - Osoby povinné k dani neusazené v tuzemsku. # Věc C-90/05.","","62005CJ0090","2006-01-19",
"Rozsudek Soudního dvora (pátého senátu) ze dne 16. listopadu 2006. # Komise Evropských společenství proti Španělskému království. # Nesplnění povinnosti státem - Směrnice 2003/55/ES - Vnitřní trh se zemním plynem - Neprovedení ve stanovené lhůtě. # Věc C-357/05.","","62005CJ0357","2006-11-16",
"Rozsudek Soudního dvora (šestého senátu) ze dne 12. ledna 2006. # Komise Evropských společenství proti Italské republice. # Nesplnění povinnosti státem - Kvalita vnějšího ovzduší - Stanovení mezních hodnot. # Věc C-139/04.","","62004CJ0139","2006-01-12",
